Title,ID,Comment
[新聞]趁日圓低點辦「雙幣卡」！達人最推這2張 ,doice326,: 超神
[新聞]趁日圓低點辦「雙幣卡」！達人最推這2張 ,LTpeacecraft,: 噓成這樣，人家還是一樣高人氣，詭異的ptt風氣...
[新聞]趁日圓低點辦「雙幣卡」！達人最推這2張 ,Kazamatsuri,: 網路跟現實還是有差啊 政治上最明顯了 廠廠
[新聞]趁日圓低點辦「雙幣卡」！達人最推這2張 ,AlphaMC,: 的確很扯啊，洗成這樣也還是無規可管，當新聞分版
[新聞]趁日圓低點辦「雙幣卡」！達人最推這2張 ,zzzz8931,: 這個人喔
[新聞]趁日圓低點辦「雙幣卡」！達人最推這2張 ,reifind,: 天啊 ...
[討論] 台新雙幣卡收年費,beast1969,: 剪卡也要付? 第一次聽說
[討論] 台新雙幣卡收年費,winderwen,: 我也是第一次遇到剪卡也要付，而且談心無用
[討論] 台新雙幣卡收年費,chansexy,": 剪卡不就沒要用了,怎麼收？？"
[討論] 台新雙幣卡收年費,winderwen,: 我的是已經出賬單了
[討論] 台新雙幣卡收年費,Ted11,: 我以為年費都是預收明年的，所以剪卡應該是不收?
[討論] 台新雙幣卡收年費,winderwen,: 所以客服說要繳....
[討論] 台新雙幣卡收年費,winderwen,: 我也一直這樣認為是預收，但台新客服這樣回我
[討論] 台新雙幣卡收年費,winderwen,: 還是遇到兩光客服....明天再來打
[討論] 台新雙幣卡收年費,spirit119,: 為什麼不今天打
[討論] 台新雙幣卡收年費,miniuser,: 帳務問題請自己問客服...
[討論] 台新雙幣卡收年費,miniuser,: 問板友搞不好比客服正確
[討論] 台新雙幣卡收年費,flosser,: 怎么可能剪卡還要付？
[討論] 台新雙幣卡收年費,willieliu,: 我只知道Amex預收 如果剪卡會按比例退還
[討論] 台新雙幣卡收年費,usedata,: 年費預收是以卡片上的月份算第1個月嗎？然後最後一期的帳
[討論] 台新雙幣卡收年費,usedata,": 單會出現次年的年費,但一般出帳時是不是應該還在當月最後"
[討論] 台新雙幣卡收年費,usedata,": 1個月,在這個破月時間就算次年了嗎？還是到下個月才算？"
[討論] 台新雙幣卡收年費,m820610h1,: 我這個月剪卡不用付喔！而且是已出帳
[討論] 台新雙幣卡收年費,kenichisun,: 我建議台新直接往後十年的卡費直接出帳單，然後剪卡
[討論] 台新雙幣卡收年費,kenichisun,: 還是要付好了
[討論] 台新雙幣卡收年費,m820610h1,: 他說先收會不會是轉成預繳的概念？
[討論] 台新雙幣卡收年費,chinaeatshit,: 剪卡要付整年年費應該會上新聞
[討論] 台新雙幣卡收年費,jery1017,: 年費不是消費 新的週期年未到可不繳剪卡
[討論] 台新雙幣卡收年費,kiromomo168,: 海外2.5%，每年有刷滿6萬元再辦
[討論] 台新雙幣卡收年費,barkids,: 等等，年費不是預收嗎？你被客服唬弄了？要不要直接要求
[討論] 台新雙幣卡收年費,barkids,: 轉主管再問清楚點？
[討論] 台新雙幣卡收年費,deeping774,: 哇靠 第一次看到減卡還收 您是首創 讚
[討論] 台新雙幣卡收年費,deeping774,: 建議報金管會 讓他們請銀行去喝咖啡
[討論] 台新雙幣卡收年費,thisgo,: 可能是客服搞錯機會大了些
[討論] 台新雙幣卡收年費,winderwen,: 真的遇到天兵客服...再找第二個客服就剪卡免年費了
[討論] 台新雙幣卡收年費,cajole145,: 會不會客服是說剪卡也得先付 後面才退？
[討論] 台新雙幣卡收年費,kurtis0359,: 是我直接打金管會 高層被請喝咖啡 客服會飛到火星
[討論] 台新雙幣卡收年費,slchao,: 謝謝提醒，我也是差不多要滿一年，雖然剪卡不用付年費，
[討論] 台新雙幣卡收年費,slchao,: 但自動扣繳還是會有點困擾，先剪也好
[討論] 台新雙幣卡收年費,walkwall,: 再打一次  然後這次錄音  這樣要申訴或法院才有證據
[討論] 台新雙幣卡收年費,walkwall,: 原來打了阿...  那就是說錯的那個客服該去再訓練了
[討論] 台新雙幣卡收年費,rb731024,: 說剪卡也要付的客服一定是在唬人的
[討論] 台新雙幣卡收年費,Bingley,: 剪卡也要付是客服問題吧 叫他去好好問問主管
[討論] 台新雙幣卡收年費,TomNook,: 是不用噓原po吧(?)
[討論] 台新雙幣卡收年費,aiyowaya,: 年費是預繳制 減卡應該還沒有沾到新年度
[討論] 台新雙幣卡收年費,aiyowaya,: 如果有 有可能是客服說的那樣 但基本上
[討論] 台新雙幣卡收年費,aiyowaya,: 應該是那個客服不懂 或 要搞你XD
[討論] 台新雙幣卡收年費,saedn,: 原來年費是預繳制!!!! 我還以為...
[討論] 台新雙幣卡收年費,chunyen36,: 客服基本都不懂。怎麼還可以領薪水
[討論] 台新雙幣卡收年費,SS20,: 大部分都是出帳才會看到啊
[討論] 台新雙幣卡收年費,diogofseixas,: 跟很多理專專門賠錢一樣的意思，客服說的不一定是
[討論] 台新雙幣卡收年費,diogofseixas,: 對的
[討論] 台新雙幣卡收年費,prussian,: 己出帳單當然要付啊，剪卡時再照已用月份比例退你而已
[討論] 台新雙幣卡收年費,lise1017,: 估計退又要跟你凹手續費 台新一點也不意外
[討論] 台新雙幣卡收年費,lise1017,: 另外客服一向沒版友厲害
[討論] 台新雙幣卡收年費,tndh,: 台新客服就是這樣  習慣就好
[討論] 台新雙幣卡收年費,rs2016,: 付了 就抵制台新啊
[討論] 台新雙幣卡收年費,tndh,: 台新客服品質不良 優惠規則又一堆 回饋給得晚  能不用就不用
[討論] 台新雙幣卡收年費,willieliu,: 台新客服的傳統 就是要多問幾個才會準
[討論] 台新雙幣卡收年費,callmeanswer,: 客服裝傻XDDD
[討論] 台新雙幣卡收年費,miniuser,: 看過客服招攬跟訓練 基本上不意外
[討論] 台新雙幣卡收年費,racas1201,: 你遇到兩光客服吧 我剪卡就沒付了歐
[討論] 台新雙幣卡收年費,Dwccc,: 年費是繳下一年度的，剪卡根本不用收，可以投訴。
[討論] 台新雙幣卡收年費,justaID,: 這題超基本吧，客服連這題都可以亂講，教育訓練是塑膠嗎
[討論] 台新雙幣卡收年費,kcl7774,: 年費是預收，理論上要按比例退還耶。這樣我絕對不辦啦～
[討論] 台新雙幣卡收年費,tim0603,: 會不會是已經出帳 而且也已經到了下年度計帳周期也使用過
[討論] 台新雙幣卡收年費,tim0603,: 卡片或使用優惠了  所以還是要付年費?  但剪卡還是要依
[討論] 台新雙幣卡收年費,tim0603,: 比例退吧  快翻合約出來看看有沒有說
[討論] 台新雙幣卡收年費,gottsuan,: 剪卡按比例退還年費吧 已經過的月份仍要收
[討論] 台新雙幣卡收年費,shinedream,: 已出帳要先繳，剪卡後會退支票給你
[討論] 台新雙幣卡收年費,justicebb,: 還沒到下一年度就停了，就算帳單出了做啥要繳XD，繳了
[討論] 台新雙幣卡收年費,justicebb,: 還要走退費，搞不好還收手續費
[討論] 台新雙幣卡收年費,justicebb,: 客服第一線受氣，薪水也不高，流動挺大的，新人通常自
[討論] 台新雙幣卡收年費,justicebb,: 己都搞不清楚
[討論] 台新雙幣卡收年費,ulago,: 先不說客服到底有沒有唬弄你，但是關於年費繳納的規則，各
[討論] 台新雙幣卡收年費,ulago,: 家銀行基本都會露出：達到什麼樣的條件下就可以免年費，為
[討論] 台新雙幣卡收年費,ulago,: 什麼自己不先看清楚，要等到最後一個月了才要來跟人家談心
[討論] 台新雙幣卡收年費,ulago,: 啊......
[討論] 台新雙幣卡收年費,reifind,: 人家要談心干你什麼事.... 檢討受害著最會了是嗎.
Re: [情報] 台新雙幣卡舊戶也有禮,Ken52039,: 寄杯啊 等咖啡買6送6
Re: [情報] 台新雙幣卡舊戶也有禮,yi0116,: 沒了阿 邊送3
Re: [情報] 台新雙幣卡舊戶也有禮,alex1973,": 不想咖啡寄杯的話, 隨買跨店取去店面付款會比較容易花"
Re: [情報] 台新雙幣卡舊戶也有禮,toodoo,": 可以買有期限的隨買跨店取然後不要領,時間到就會退回fami"
Re: [情報] 台新雙幣卡舊戶也有禮,toodoo,": 錢包, 然後就可以分開花, 慢慢花了"
[情報] 台新雙幣卡舊戶也有禮,alex1973,": 全家要我單筆買 300, 頭會很痛"
[情報] 台新雙幣卡舊戶也有禮,az61007,: 買咖啡啊再轉賣
[情報] 台新雙幣卡舊戶也有禮,pippen2002,: 這個好!!
[情報] 台新雙幣卡舊戶也有禮,ctrcbagayaro,: 年費不知道有沒有優惠，要不然一年後可能要剪掉
[情報] 台新雙幣卡舊戶也有禮,Kazamatsuri,: 我猜應該是100x3 不是單筆300吧？ XD
[情報] 台新雙幣卡舊戶也有禮,ReiTukisima,: 還沒看到台新公告
[情報] 台新雙幣卡舊戶也有禮,Raidinfo,: 年費pass
[情報] 台新雙幣卡舊戶也有禮,Gossipig,: 台新公告https://tinyurl.com/y59orgk3
[情報] 台新雙幣卡舊戶也有禮,windsson,: 這個300是可以買app預售的，所以不會難花
[情報] 台新雙幣卡舊戶也有禮,windsson,: 刷五筆很簡單，綁台新pay全家小額的湊一下就好
[心得] 加辦 永豐美元雙幣卡（附圖）,talkmore,: 好美
[心得] 加辦 永豐美元雙幣卡（附圖）,pikakami,: 玉山的卡面是真的不錯 永豐這個也不錯 只是不太會用美
[心得] 加辦 永豐美元雙幣卡（附圖）,pikakami,: 金XD
[心得] 加辦 永豐美元雙幣卡（附圖）,iamkher,: 永豐的比較好看 只是少了感應有點可惜
[心得] 加辦 永豐美元雙幣卡（附圖）,hollande,: 永豐匯率的關係沒人辦
[心得] 加辦 永豐美元雙幣卡（附圖）,jaychen67,: 原來永豐匯率比較差哦！我是辦來收藏的應該沒差，往來
[心得] 加辦 永豐美元雙幣卡（附圖）,jaychen67,: 重要都玉山，來看看玉山的好了
[心得] 加辦 永豐美元雙幣卡（附圖）,hantulee,: 永豐應該可以綁ApplePay.
[心得] 加辦 永豐美元雙幣卡（附圖）,charlie4588,: 一直都覺得永豐的雙幣(不管哪種幣別)都比別家好看又
[心得] 加辦 永豐美元雙幣卡（附圖）,charlie4588,: 好養，只可惜用雙幣的機會少啊
[心得] 加辦 永豐美元雙幣卡（附圖）,charlie4588,: 只是原PO這張拍出來的感覺跟官網那種平面照有差距耶.
[心得] 加辦 永豐美元雙幣卡（附圖）,jaychen67,: 它是凸的！
[心得] 加辦 永豐美元雙幣卡（附圖）,timsky,: 蠻好看的 恭喜
[問題] 玉山歐元雙幣卡刷英鎊,bobwalkerkao,: 雙幣卡歐元以外就是收台幣 信用卡規則都有寫
[問題] 玉山歐元雙幣卡刷英鎊,bobwalkerkao,: 台幣從台幣帳戶扣 歐元從外幣帳戶扣 沒有其他方式
[問題] 玉山歐元雙幣卡刷英鎊,copysheepjp,: 扣歐元~免1.5%
[問題] 玉山歐元雙幣卡刷英鎊,bobwalkerkao,: Sorry前面說錯 雙幣卡國外一律收歐元 國內才收台幣
[問題] 玉山歐元雙幣卡刷英鎊,bobwalkerkao,:  不用收國外交易手續費
[問題] 玉山歐元雙幣卡刷英鎊,appleflavor,: 謝謝～ 我知道是歐元扣款 不太清楚的部分是怎麼算出
[問題] 玉山歐元雙幣卡刷英鎊,appleflavor,: 多少歐元？ 用台幣換算嗎？
[問題] 玉山歐元雙幣卡刷英鎊,futzche,: 這問題問客服比較準
[問題] 玉山歐元雙幣卡刷英鎊,shangclock,: 他顯示多少臺幣是用你要扣的歐元再去換算的，實際繳款
[問題] 玉山歐元雙幣卡刷英鎊,shangclock,: 還是扣你戶頭的歐元，除非外幣不足才會自動用臺幣去扣
[問題] 玉山歐元雙幣卡刷英鎊,shangclock,: 到足額的外幣
[問題] 玉山歐元雙幣卡刷英鎊,shangclock,: 臺幣多少那個也只是給你參考
[問題] 玉山歐元雙幣卡刷英鎊,yeuling9300,: 照我之前看條文是英鎊轉台幣再轉歐元 不過轉多少台幣
[問題] 玉山歐元雙幣卡刷英鎊,yeuling9300,: 應該是實際扣才知道 通知只是參考而已
[問題] 玉山歐元雙幣卡刷英鎊,JackLee5566,: 剛出的時候曾經用日圓雙幣刷美金 不知道是國籍組織的
[問題] 玉山歐元雙幣卡刷英鎊,JackLee5566,: 交叉匯率還是先換成台幣再換成雙幣卡幣別
[問題] 玉山歐元雙幣卡刷英鎊,oresta,: 這我昨天問過客服，先被收單銀行DDC一次，再被玉山匯損一
[問題] 玉山歐元雙幣卡刷英鎊,oresta,: 次
[心得] 無薪轉學生小白玉山雙幣卡光速打槍,az61007,: 為何不先從pi熊家樂福入手
[心得] 無薪轉學生小白玉山雙幣卡光速打槍,soulknight,: 先找路邊的好用的入手  會比較好
Re: [問題] 雙幣卡使用情境？,man835046,: 感謝，還是等匯率高些換台幣實際  日圓衝到.3沒換失策
Re: [問題] 雙幣卡使用情境？,leoleo747,: 至少啦
Re: [問題] 雙幣卡使用情境？,s148235,: revolut
Re: [問題] 雙幣卡使用情境？,Kayin,: 用台灣的雙幣代表還要把錢匯回台灣，加上手續會會划算嗎?
[問題] 雙幣卡使用情境？,DerLuna,: 這東西根本難用  沒太大意義
[問題] 雙幣卡使用情境？,ctj0412,: 雙幣卡實在話就是一張廢卡
[問題] 雙幣卡使用情境？,Anyotw,: 你收入外幣，這很適合你
[問題] 雙幣卡使用情境？,jtch,: 收入都外幣 不是應該是日本帳戶嗎?
[問題] 雙幣卡使用情境？,gnr1213,: 繼續用永豐日圓雙幣卡
[問題] 雙幣卡使用情境？,fbifxxkma,: 收入都外幣你為什麼不直接用國外的卡
[問題] 雙幣卡使用情境？,man835046,: 我人不住日本呀
[問題] 雙幣卡使用情境？,q123747,: 如果你消費也都是日幣才適合
[問題] 雙幣卡使用情境？,yzfr6,: 線上買微軟產品 用得到
[問題] 雙幣卡使用情境？,man835046,: 樓上可詳細說明? 想說買OS是否適用
[問題] 雙幣卡使用情境？,niereod,: 認真回一個
[問題] 雙幣卡使用情境？,niereod,: 建議當地可以開戶+雙幣卡+海外回饋高的台幣信用卡 這樣搭
[問題] 雙幣卡使用情境？,niereod,: 配下來就可以依照匯率走勢去選適合的刷，但要著要雙幣卡
[問題] 雙幣卡使用情境？,niereod,: 免年費的門檻高 海外回饋高的信用卡也建議選回饋無上限的
[問題] 雙幣卡使用情境？,niereod,: 那種 ex飛狗卡
[問題] 雙幣卡使用情境？,yzfr6,: 買OS算不算國外消費 不清楚
[問題] 雙幣卡使用情境？,yzfr6,: 偶之前是訂閱 Office 365，每期都收國外交易手續費
[問題] 雙幣卡使用情境？,yzfr6,: 那時還沒有雙幣卡 -_-
[問題] 雙幣卡使用情境？,NSPS6150,: https://i.imgur.com/q7YnDr6.jpg
[問題] 請問中信雙幣卡在銀行能插隊嗎,bignoob,: 存款放50萬就可插隊了 何必花錢
[問題] 請問中信雙幣卡在銀行能插隊嗎,c0328,: 我裡面有200多萬耶，怎都沒讓我插隊過
[問題] 請問中信雙幣卡在銀行能插隊嗎,asolitary,: 插隊是可以~但也要看你前面有沒有人更前面的優先權
[問題] 請問中信雙幣卡在銀行能插隊嗎,asolitary,": 放200多跟放50在中信是同一個初階等級的哦,放300會較快"
[問題] 請問中信雙幣卡在銀行能插隊嗎,asolitary,": 如果真的常去的話,能放多就放多,有些分行有另外的方式"
[問題] 請問中信雙幣卡在銀行能插隊嗎,asolitary,": 可以幫你更快的處理業務,其他銀行其實也都有"
[問題] 請問中信雙幣卡在銀行能插隊嗎,anthony0820,: 其實 你只要有身份 好像拿普卡都可以識別
[問題] 請問中信雙幣卡在銀行能插隊嗎,anthony0820,: 我常常拿粉色兔兔卡去刷 拿個位數
[問題] 請問中信雙幣卡在銀行能插隊嗎,c0328,: 大概知道了，感謝大哥回文，因為我其實也不懂銀行哈哈，我
[問題] 請問中信雙幣卡在銀行能插隊嗎,c0328,: 平常就什麼都依賴小7的存提款機服務而已，再次感謝
[問題] 請問中信雙幣卡在銀行能插隊嗎,anitay2k,: 每次憑卡插隊後  他們知道你有閒錢  都會推保單  結果
[問題] 請問中信雙幣卡在銀行能插隊嗎,anitay2k,: 花更多時間
[問題] 請問中信雙幣卡在銀行能插隊嗎,laser789,": 辦業務找理專 理專主動幫你插隊""欸欸這個先幫我辦一下"""
[問題] 請問中信雙幣卡在銀行能插隊嗎,chister,: 鼎卡很多人有 大家都優先就等於大家一起排
[問題] 請問中信雙幣卡在銀行能插隊嗎,hikionly,: 可以用app先取號碼牌
[問題] 請問中信雙幣卡在銀行能插隊嗎,centrum,: 中信要挑分行 大家都優先等於沒優先啊 尤其台北的分行刷
[問題] 請問中信雙幣卡在銀行能插隊嗎,centrum,: 下去還是等
[問題] 請問中信雙幣卡在銀行能插隊嗎,flypenguin,: 沒啥意義… 一堆三百萬的插你啊 XD
[問題] 請問中信雙幣卡在銀行能插隊嗎,Moakso,: 快速通關嗎。。。
[問題] 請問中信雙幣卡在銀行能插隊嗎,AIC,: 出門時先用app取號
[問題] 請問中信雙幣卡在銀行能插隊嗎,lumia1120,: 不行
[問題] 請問中信雙幣卡在銀行能插隊嗎,derekk,: 你可以直接辦鼎極雙幣卡 有年費減免方法 會比剛性年費好
[問題] 請問中信雙幣卡在銀行能插隊嗎,z1288,: 每年跟理專買個一千萬就可以了
[問題] 請問中信雙幣卡在銀行能插隊嗎,Softrella,: 財力不錯常去同間分行刷存在感就自然能刷臉插隊了
[問題] 請問中信雙幣卡在銀行能插隊嗎,yenliang,: 真正的VIP是人臉辨識的，VVIP是行員到你那邊辦事的。中
[問題] 請問中信雙幣卡在銀行能插隊嗎,yenliang,: 信用app取號就很好用了，用過鼎極卡插隊也沒多快，爽度
[問題] 請問中信雙幣卡在銀行能插隊嗎,yenliang,: 而已
[問題] 請問中信雙幣卡在銀行能插隊嗎,kiosk,: 有時候整家銀行三四個都優先服務的 照樣要排
[問題] 請問中信雙幣卡在銀行能插隊嗎,thatsocool,: Line鼎卡一堆人有，不會快多少
[問題] 請問中信雙幣卡在銀行能插隊嗎,Impbe,: 直接跟理專約時間不用等…
[問題] 請問中信雙幣卡在銀行能插隊嗎,conan805,: 該走出去了 別用ptt看世界
[問題] 請問中信雙幣卡在銀行能插隊嗎,sevenyui,: 中信進門時要按服務項目的螢幕可以直接用提款卡刷卡，會
[問題] 請問中信雙幣卡在銀行能插隊嗎,sevenyui,: 直接秀貴賓OOO，臨櫃就能優先叫號
[問題] 請問中信雙幣卡在銀行能插隊嗎,orange21,: 免年費的頂卡早就沒快速通關拉
[問題] 請問中信雙幣卡在銀行能插隊嗎,asolitary,: 如果想真的很快的話 就多買點產品 多認識人
[問題] 請問中信雙幣卡在銀行能插隊嗎,asolitary,: 說真的 取號碼牌等叫號感覺己經是好幾年前的事情了XDDD
[問題] 請問中信雙幣卡在銀行能插隊嗎,a9301040,: 有VIP專員就不用
[問題] 請問中信雙幣卡在銀行能插隊嗎,eruda,: 丟1300萬變真VIP比較快 競爭插隊的人感覺有少一些
[問題] 請問中信雙幣卡在銀行能插隊嗎,cytochrome,: 都2020了還一直跑分行是哪招
[問題] 大戶 vs 雙幣卡,SplitSpirit,: 你可以在便宜的時候買入外幣，大戶回饋高但是可能當
[問題] 大戶 vs 雙幣卡,SplitSpirit,: 下匯率不好
[問題] 大戶 vs 雙幣卡,jtch,: 自己算一下就可以了吧 不過持有外幣也是要成本 大戶限額
[問題] 大戶 vs 雙幣卡,p99665411,: 雙幣卡我只拿來當國外備卡+提款卡XD，主力也是大戶
[問題] 大戶 vs 雙幣卡,yeuling9300,: 買到便宜的外幣如果漲了也可以換回台幣再刷高回饋的
[問題] 大戶 vs 雙幣卡,yeuling9300,: 卡啊 還是比直接雙幣卡划算
[問題] 大戶 vs 雙幣卡,eruda,: 要是知道甚麼時候外幣是便宜甚麼時候是貴 我就開槓桿玩外匯
[問題] 大戶 vs 雙幣卡,eruda,": 就是玩便宜還有更便宜 貴還有更貴, 實際上都是被套牢在戶頭"
[問題] 大戶 vs 雙幣卡,NSPS6150,: 匯率，一年如果國外刷30萬以上台幣還是選雙幣卡好
[問題] 大戶 vs 雙幣卡,arnot,: 7樓真是中肯，XD
[問題] 大戶 vs 雙幣卡,AnAnswer,: 我跟你一樣四張都有，但大戶回饋有上限，刷滿還是會使用
[問題] 大戶 vs 雙幣卡,AnAnswer,: 對應幣別的雙幣卡，國內消費統一用大戶2%無腦刷
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,God03855,: 4%活動早就結束了 看一下好嗎
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,saiboos,: 現在雙幣只有1.5
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,sweshi,: 置底後面也有寫日期啊
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,yuwei722,: 置底日期也寫得很清楚不是嗎…
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,saiboos,: 1. 2點爬個文找得到
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,tinystudio,: 對
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,ggman2,: 用ONLY就好 日幣等回漲時領出賣了
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,diogofseixas,: 玉山雙幣正確幣別不是沒手續費也沒回饋嗎
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,fbifxxkma,: 大戶8%
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,hr07,: 大戶只到12/31，明年還不知道
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,hr07,: 賴點卡3%+2%到明年7/31，富邦J卡日韓加碼3.3%到明年3/31
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,michaelgodtw,: 全日空里程卡吧
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,HMKRL,: 200萬日幣哪來大戶8%
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,ctcofe,: 大戶上限一萬二台幣就滿了
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,lovesheo,: 永豐雙幣刷滿2萬有3.5%
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,windsson,: 看起這消費額~玉山only衝到LV5沒問題吧
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,windsson,: 200萬日幣就快60萬了~
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,ajang,: 保費可用pi，刷20萬拿5000點
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,bitlife,": 不清楚中信的卡別,玉山的JCB其實隱含著額外約2%的抽獎回"
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,bitlife,": 饋,加上免1.5%及外幣app購匯優惠,其實比表面上回饋多,假"
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,bitlife,: 期通常也有活動
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,bitlife,": 以前JCB抽獎回饋更高,後來改版後變低了"
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,biggian,: 大戶海外8趴滿都還有3趴
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,pamu,: jcb抽獎別太期待
[問題] 日本消費用用玉山雙幣是最佳選擇嗎?,gostt,: 根本覺得日本很無聊
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,chien703,: 可以吧 我就有兩張
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,bitlife,": JCB剛出的時候沒擋舊Mastercard用戶,後來[可能]只能擇一"
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,bitlife,: 不同幣別應該就各視為一張不同種卡片看待
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,bitlife,": 原則上去日本JCB優先,MasterCard用處剩下某些店家只收M不"
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,bitlife,: 收J這種情況下使用
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,guanrulee,: 我想說網路上訂飯店之類可能因為工作會退的就用masterc
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,guanrulee,: ard
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,guanrulee,: 剩下的都用jcb 想說mastercard會退手續費也不收手續費
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,guanrulee,: jcb好像看銀行不一定 沒查到玉山銀行會不會退
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,tom1723,: 可以都辦吧
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,tom1723,: 上個月家人才辦
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,bitlife,": 雖然沒刷退過,但雙幣卡是用原幣結帳,玉山又免收1.5%,應該"
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,bitlife,: 是沒有這個問題吧?!
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,jimmyfu,: 可以都辦啊，一個幣別一張剛剛好
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,Softrella,: 先辦master發現沒感應支付有點麻煩又加辦jcb沒問題
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,Candicerich,: 我也是jcb一出，就馬上加辦。本來想說要剪master的。
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,Candicerich,: 看來還是先等等，留著。
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,Candicerich,: 另外二種幣別的也可以一起辦。我當初是一次辦三張。
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,Candicerich,: 三張一起收到。不過那是二、三年前的事了。
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,lovesheo,: 最近沒什麼活動都想剪了!!
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,dewill,: master日本雙幣卡就好事多專用
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,jaffera,: Why not 我四張都有
[問題] 玉山日圓雙幣卡 jcb mastercard可以都辦,pippen2002,: 我辦完有人不給我用！最好時光已過
[問題] 永豐雙幣卡刷一元的問題,bailan,: 你會不會擔心太多了...
[問題] 永豐雙幣卡刷一元的問題,hugossa,: 真的想太多。
[問題] 永豐雙幣卡刷一元的問題,pop123go,: ㄏㄏㄏㄏㄏㄏㄏㄏㄏㄏㄏㄏㄏㄏㄏ
[問題] 永豐雙幣卡刷一元的問題,he00993392,: 不當得利？
[問題] 永豐雙幣卡刷一元的問題,nkhs9412235,: 杞人憂天
[問題] 永豐雙幣卡刷一元的問題,tequila2,: 喔
[問題] 日本雙幣卡之選擇,yeuling9300,: 0.3*0.94也只有0.282 國際組織給的匯率還比較好 存外
[問題] 日本雙幣卡之選擇,yeuling9300,: 幣也要手續費 確定不刷大戶？
[問題] 日本雙幣卡之選擇,gnr1213,: 如果常去日本是真的可以考慮雙幣卡，永豐的比較好養
[問題] 日本雙幣卡之選擇,joytime,: 趕快再去刷一筆，說不定就被認列了...
[問題] 日本雙幣卡之選擇,letyoufree,: KOKO COMBO iCash 不考慮嗎？
[問題] 日本雙幣卡之選擇,Brainiax,: 刷卡額有大到回饋會超越現鈔存入的手續費嗎？感覺不太可
[問題] 日本雙幣卡之選擇,Brainiax,: 能。短期旅遊，之前低價買入的現金應該還是現在最低成本
[問題] 日本雙幣卡之選擇,Brainiax,: 的選擇，直接帶去日本用就好了，存進外幣帳戶不會比較划
[問題] 日本雙幣卡之選擇,Brainiax,: 算
[問題] 日本雙幣卡之選擇,weimme,: 我還是覺得J卡比較方便 適合不燒腦的懶人 不用算QQ
[問題] 日本雙幣卡之選擇,TigraBoy,: 上個月底去日本刷玉山的結果後面幾天每間店都刷不過，
[問題] 日本雙幣卡之選擇,TigraBoy,: 打給玉山又說卡沒問題 整個無言
[問題] 國泰台塑聯名卡優惠,tomsawyer,: 客服打不通<- 繼續打
[問題] 國泰台塑聯名卡優惠,Smily79,": 借問最近我都用sport卡, 台塑聯名卡會比較好嗎？"
[問題] 國泰台塑聯名卡優惠,Sheng98,": 不急的話國泰有文字留言, 留言完再等對方回覆了"
[問題] 國泰台塑聯名卡優惠,a202775,: 廢卡 早點換間銀行接手台塑好了
[問題] 國泰台塑聯名卡優惠,mars21,: 覺得週六用op會員9.9%還比較好
